,data_representations,K1,B,factors,regularization,iterations,alpha,precision_at_k,map_at_k,ndcg_at_k,number_of_skills
0,Raw,,,1,0.005,15,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
1,Raw,,,1,0.005,15,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
2,Raw,,,1,0.005,30,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
3,Raw,,,1,0.005,30,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
4,Raw,,,1,0.005,45,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
5,Raw,,,1,0.005,45,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
6,Raw,,,1,0.01,15,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
7,Raw,,,1,0.01,15,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
8,Raw,,,1,0.01,30,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
9,Raw,,,1,0.01,30,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
10,Raw,,,1,0.01,45,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
11,Raw,,,1,0.01,45,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
12,Raw,,,1,0.02,15,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
13,Raw,,,1,0.02,15,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
14,Raw,,,1,0.02,30,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
15,Raw,,,1,0.02,30,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
16,Raw,,,1,0.02,45,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
17,Raw,,,1,0.02,45,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
18,Raw,,,1,0.03,15,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
19,Raw,,,1,0.03,15,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
20,Raw,,,1,0.03,30,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
21,Raw,,,1,0.03,30,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
22,Raw,,,1,0.03,45,1,0.4844142242938988,0.3773729643482488,0.4681906793687099,270
23,Raw,,,1,0.03,45,2,0.4860077654038551,0.3786397120429742,0.4710071478345178,270
24,Raw,,,2,0.005,15,1,0.5163784830447076,0.404881795435045,0.4947305235175447,270
25,Raw,,,2,0.005,15,2,0.5108588686057778,0.4012473974998536,0.49294584983620054,270
26,Raw,,,2,0.005,30,1,0.5163784830447076,0.4049382126781107,0.4947500144201242,270
27,Raw,,,2,0.005,30,2,0.5109807468854551,0.4012576542210796,0.49308352305862113,270
28,Raw,,,2,0.005,45,1,0.5163784830447076,0.4049382126781107,0.4947500144201242,270
29,Raw,,,2,0.005,45,2,0.5106142914032872,0.4010498491453032,0.4928104692963474,270
30,Raw,,,2,0.01,15,1,0.5162566803650487,0.4048381987047997,0.49465902211290586,270
31,Raw,,,2,0.01,15,2,0.5108588686057778,0.4012290824815386,0.4929329312907093,270
32,Raw,,,2,0.01,30,1,0.5163784830447076,0.4049382126781107,0.4947500144201242,270
33,Raw,,,2,0.01,30,2,0.5109807468854551,0.4012576542210796,0.49308352305862113,270
34,Raw,,,2,0.01,45,1,0.5163784830447076,0.4049382126781107,0.4947500144201242,270
35,Raw,,,2,0.01,45,2,0.5106142914032872,0.4010498491453032,0.4928104692963474,270
36,Raw,,,2,0.02,15,1,0.5162566803650487,0.4048381987047997,0.49465902211290586,270
37,Raw,,,2,0.02,15,2,0.5108588686057778,0.4012290824815386,0.4929329312907093,270
38,Raw,,,2,0.02,30,1,0.5163784830447076,0.4049382126781107,0.4947500144201242,270
39,Raw,,,2,0.02,30,2,0.5109807468854551,0.4012576542210796,0.49308352305862113,270
40,Raw,,,2,0.02,45,1,0.5163784830447076,0.4049382126781107,0.4947500144201242,270
41,Raw,,,2,0.02,45,2,0.5104912901732749,0.4009619370573912,0.4927383785944176,270
42,Raw,,,2,0.03,15,1,0.5162566803650487,0.4048381987047997,0.49465902211290586,270
43,Raw,,,2,0.03,15,2,0.5108588686057778,0.4012290824815386,0.4929329312907093,270
44,Raw,,,2,0.03,30,1,0.5163784830447076,0.4049600110432333,0.49475811429605354,270
45,Raw,,,2,0.03,30,2,0.5109807468854551,0.4012576542210796,0.49308352305862113,270
46,Raw,,,2,0.03,45,1,0.5163784830447076,0.4049600110432333,0.49475811429605354,270
47,Raw,,,2,0.03,45,2,0.5104912901732749,0.4009619370573912,0.4927383785944176,270
48,Raw,,,3,0.005,15,1,0.5249375184311057,0.4144545752799574,0.504032393697999,270
49,Raw,,,3,0.005,15,2,0.5249158042817756,0.41280169018283086,0.5045333167014043,270
50,Raw,,,3,0.005,30,1,0.5242019081517386,0.41425471467284714,0.5037743083393791,270
51,Raw,,,3,0.005,30,2,0.5251628541849913,0.41288281812103084,0.5046780953519868,270
52,Raw,,,3,0.005,45,1,0.5242019081517386,0.4142963534760664,0.5038406545226892,270
53,Raw,,,3,0.005,45,2,0.5249180502753201,0.41280592531686533,0.5045507922521081,270
54,Raw,,,3,0.01,15,1,0.5249375184311057,0.4144545752799574,0.504032393697999,270
55,Raw,,,3,0.01,15,2,0.5249158042817756,0.41272494676276317,0.5044564399350688,270
56,Raw,,,3,0.01,30,1,0.5242019081517386,0.4142329163077245,0.5037662084634497,270
57,Raw,,,3,0.01,30,2,0.5251628541849913,0.41288281812103084,0.5046780953519868,270
58,Raw,,,3,0.01,45,1,0.5242019081517386,0.4142745551109438,0.5038325546467599,270
59,Raw,,,3,0.01,45,2,0.5249180502753201,0.4127841269517427,0.5045426923761787,270
60,Raw,,,3,0.02,15,1,0.5249375184311057,0.4144179452433273,0.5040079947078354,270
61,Raw,,,3,0.02,15,2,0.5249158042817756,0.41274129553660516,0.5044645398109981,270
62,Raw,,,3,0.02,30,1,0.5242019081517386,0.41419633672569045,0.5037218977780561,270
63,Raw,,,3,0.02,30,2,0.5251628541849913,0.4128446709820663,0.5046618956001282,270
64,Raw,,,3,0.02,45,1,0.5242019081517386,0.4142929205838547,0.5038570208517724,270
65,Raw,,,3,0.02,45,2,0.525039852954979,0.41280592531686533,0.5046141937808175,270
66,Raw,,,3,0.03,15,1,0.5248157157514467,0.41430895341771423,0.5039364933031965,270
67,Raw,,,3,0.03,15,2,0.5249158042817756,0.41276400216694115,0.5044923939601779,270
68,Raw,,,3,0.03,30,1,0.5242019081517386,0.414181198972133,0.5037041691587041,270
69,Raw,,,3,0.03,30,2,0.5251628541849913,0.4128774886309355,0.5046781846068181,270
70,Raw,,,3,0.03,45,1,0.5243237108313975,0.4143583156792225,0.5039285222564113,270
71,Raw,,,3,0.03,45,2,0.525039852954979,0.41280592531686533,0.5046141937808175,270
72,Raw,,,4,0.005,15,1,0.550899616475486,0.44077473633810893,0.5270891979776321,270
73,Raw,,,4,0.005,15,2,0.543551914305606,0.4337785359342624,0.5230136536390457,270
74,Raw,,,4,0.005,30,1,0.5508994652754491,0.44087923269003804,0.5272515841021779,270
75,Raw,,,4,0.005,30,2,0.54256881129423,0.433265425250121,0.5224522544357855,270
76,Raw,,,4,0.005,45,1,0.5508994652754491,0.44087923269003804,0.5272515841021779,270
77,Raw,,,4,0.005,45,2,0.5423229599413677,0.432990492529225,0.5221854469571736,270
78,Raw,,,4,0.01,15,1,0.550899616475486,0.44082983275684173,0.5271581643360558,270
79,Raw,,,4,0.01,15,2,0.5436749155356184,0.43375472641045293,0.5230484268053207,270
80,Raw,,,4,0.01,30,1,0.5508994652754491,0.44093372860284463,0.5273197987836705,270
81,Raw,,,4,0.01,30,2,0.54256881129423,0.43321048019517594,0.5223834775453793,270
82,Raw,,,4,0.01,45,1,0.5508994652754491,0.44087923269003804,0.5272515841021779,270
83,Raw,,,4,0.01,45,2,0.5423229599413677,0.432990492529225,0.5221854469571736,270
84,Raw,,,4,0.02,15,1,0.550899616475486,0.44082983275684173,0.5271581643360558,270
85,Raw,,,4,0.02,15,2,0.5437979167656307,0.4338971344111716,0.5231968988218918,270
86,Raw,,,4,0.02,30,1,0.5508994652754491,0.44093372860284463,0.5273197987836705,270
87,Raw,,,4,0.02,30,2,0.5424458100642177,0.4331495914925979,0.522366682979451,270
88,Raw,,,4,0.02,45,1,0.5508994652754491,0.44093372860284463,0.5273197987836705,270
89,Raw,,,4,0.02,45,2,0.5423229599413677,0.43299965003838253,0.522198365502665,270
90,Raw,,,4,0.03,15,1,0.550899616475486,0.4408665637026635,0.5271826305410683,270
91,Raw,,,4,0.03,15,2,0.5439209179956428,0.43398577510744174,0.5232921532697673,270
92,Raw,,,4,0.03,30,1,0.5508994652754491,0.4409978876568476,0.5273605539953728,270
93,Raw,,,4,0.03,30,2,0.5424458100642177,0.4331936686275841,0.5223878262439824,270
94,Raw,,,4,0.03,45,1,0.5508994652754491,0.4409813587312278,0.5273523648646123,270
95,Raw,,,4,0.03,45,2,0.5423229599413677,0.43311936577694105,0.52234261426914,270
96,Raw,,,5,0.005,15,1,0.5657068269141513,0.4542062503454467,0.5432581600090656,270
97,Raw,,,5,0.005,15,2,0.5637304378096198,0.450299502284198,0.5431992623508455,270
98,Raw,,,5,0.005,30,1,0.5654595503037549,0.45371672678044905,0.5429340088532331,270
99,Raw,,,5,0.005,30,2,0.5637306645168005,0.450728589560548,0.5434768120852673,270
100,Raw,,,5,0.005,45,1,0.5652135478437303,0.4536245353660505,0.5426716879513755,270
101,Raw,,,5,0.005,45,2,0.5637306645168005,0.45064418911251114,0.543416282365366,270
102,Raw,,,5,0.01,15,1,0.5657068269141513,0.4542062503454467,0.5432581600090656,270
103,Raw,,,5,0.01,15,2,0.5637304378096198,0.4503463852377568,0.5432547244166737,270
104,Raw,,,5,0.01,30,1,0.5654595503037549,0.45371672678044905,0.5429340088532331,270
105,Raw,,,5,0.01,30,2,0.5637306645168005,0.450728589560548,0.5434768120852673,270
106,Raw,,,5,0.01,45,1,0.5652135478437303,0.4536245353660505,0.5426716879513755,270
107,Raw,,,5,0.01,45,2,0.5637306645168005,0.45061671658503866,0.5434033638198746,270
108,Raw,,,5,0.02,15,1,0.5658297525441452,0.45431567784299143,0.5433571280213956,270
109,Raw,,,5,0.02,15,2,0.5637304378096198,0.4503633295408046,0.5433024537003665,270
110,Raw,,,5,0.02,30,1,0.5654595503037549,0.45371672678044905,0.5429340088532331,270
111,Raw,,,5,0.02,30,2,0.5637306645168005,0.45037570357278467,0.5432350183863373,270
112,Raw,,,5,0.02,45,1,0.5652135478437303,0.4536790312788571,0.5427399026328683,270
113,Raw,,,5,0.02,45,2,0.5637306645168005,0.45061671658503866,0.5434033638198746,270
114,Raw,,,5,0.03,15,1,0.565706751314133,0.4542643957917093,0.5433094363096294,270
115,Raw,,,5,0.03,15,2,0.5637304378096198,0.4505300915865919,0.543434129402296,270
116,Raw,,,5,0.03,30,1,0.5654595503037549,0.4537330587922014,0.5429420668211569,270
117,Raw,,,5,0.03,30,2,0.5638536657468128,0.4504416376387187,0.5433071090882672,270
118,Raw,,,5,0.03,45,1,0.5653353505233893,0.4538570344986022,0.5428517614247379,270
119,Raw,,,5,0.03,45,2,0.5638536657468128,0.45072630888975296,0.5434835104959674,270
120,Raw,,,6,0.005,15,1,0.5823600370243709,0.46846064259272835,0.560975531664218,270
121,Raw,,,6,0.005,15,2,0.5795339354064227,0.46395342595182,0.5590082540232547,270
122,Raw,,,6,0.005,30,1,0.5807773578174902,0.4664516998911542,0.5590397139928964,270
123,Raw,,,6,0.005,30,2,0.5795355118639935,0.46438934524277864,0.5592398145273598,270
124,Raw,,,6,0.005,45,1,0.5791904028380074,0.46517939112664763,0.5575211329938379,270
125,Raw,,,6,0.005,45,2,0.5799009199029703,0.4643054420251701,0.5592794046260763,270
126,Raw,,,6,0.01,15,1,0.5818716277553817,0.46801278799501,0.560680770115223,270
127,Raw,,,6,0.01,15,2,0.579656936636435,0.46403542864142117,0.5590649155084633,270
128,Raw,,,6,0.01,30,1,0.5806543565874779,0.4662703981524075,0.5588744457556135,270
129,Raw,,,6,0.01,30,2,0.5795355118639935,0.4643545315716013,0.5591990597732871,270
130,Raw,,,6,0.01,45,1,0.5791904028380074,0.46515191859917515,0.5575082144483468,270
131,Raw,,,6,0.01,45,2,0.579777918672958,0.4642452258186124,0.5591992579499837,270
132,Raw,,,6,0.02,15,1,0.5817501272900472,0.4680185898198606,0.5605620482153757,270
133,Raw,,,6,0.02,15,2,0.5795363325071294,0.46401221173571106,0.5590381955900361,270
134,Raw,,,6,0.02,30,1,0.5804097037849687,0.4662151228124968,0.5587265666129493,270
135,Raw,,,6,0.02,30,2,0.5796573145436525,0.4644635233972144,0.559270561177926,270
136,Raw,,,6,0.02,45,1,0.5790686001583485,0.4650811724742736,0.5573989053200492,270
137,Raw,,,6,0.02,45,2,0.579777918672958,0.4642452258186124,0.5591992579499837,270
138,Raw,,,6,0.03,15,1,0.5818729774128972,0.46813840230033693,0.5606368428432196,270
139,Raw,,,6,0.03,15,2,0.579414454227452,0.46392931656954345,0.5590241095558248,270
140,Raw,,,6,0.03,30,1,0.5802867025549564,0.46616755421947353,0.5586674300447904,270
141,Raw,,,6,0.03,30,2,0.5796573145436525,0.4644271927886766,0.5592463616345484,270
142,Raw,,,6,0.03,45,1,0.5791914502811986,0.46514751178480235,0.557463071887572,270
143,Raw,,,6,0.03,45,2,0.579777918672958,0.4642632926659475,0.5592233263305244,270
144,Normalized,,,1,0.005,15,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
145,Normalized,,,1,0.005,15,2,0.48098706586528256,0.3753206076699036,0.4654301209009635,270
146,Normalized,,,1,0.005,30,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
147,Normalized,,,1,0.005,30,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
148,Normalized,,,1,0.005,45,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
149,Normalized,,,1,0.005,45,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
150,Normalized,,,1,0.01,15,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
151,Normalized,,,1,0.01,15,2,0.48098706586528256,0.37533695644374554,0.46543822077689273,270
152,Normalized,,,1,0.01,30,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
153,Normalized,,,1,0.01,30,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
154,Normalized,,,1,0.01,45,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
155,Normalized,,,1,0.01,45,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
156,Normalized,,,1,0.02,15,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
157,Normalized,,,1,0.02,15,2,0.48098706586528256,0.37533695644374554,0.46543822077689273,270
158,Normalized,,,1,0.02,30,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
159,Normalized,,,1,0.02,30,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
160,Normalized,,,1,0.02,45,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
161,Normalized,,,1,0.02,45,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
162,Normalized,,,1,0.03,15,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
163,Normalized,,,1,0.03,15,2,0.48098706586528256,0.37533695644374554,0.46543822077689273,270
164,Normalized,,,1,0.03,30,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
165,Normalized,,,1,0.03,30,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
166,Normalized,,,1,0.03,45,1,0.47804987264221294,0.37300351590476255,0.4620326010662349,270
167,Normalized,,,1,0.03,45,2,0.48098706586528256,0.3753691998588228,0.4655113401480886,270
168,Normalized,,,2,0.005,15,1,0.4794652889555987,0.37103824947109565,0.4622534091331034,270
169,Normalized,,,2,0.005,15,2,0.5106899891414323,0.40442590623442704,0.49290591164452485,270
170,Normalized,,,2,0.005,30,1,0.4853497832549981,0.3785653055404998,0.4680622813775951,270
171,Normalized,,,2,0.005,30,2,0.5207748914520877,0.41352702954207743,0.5014312544637773,270
172,Normalized,,,2,0.005,45,1,0.4890436973139886,0.38250034439074954,0.47197043995240817,270
173,Normalized,,,2,0.005,45,2,0.5208978926820999,0.4136515716666196,0.501541302129812,270
174,Normalized,,,2,0.01,15,1,0.48020194677103173,0.37199502554134745,0.4627894526367875,270
175,Normalized,,,2,0.01,15,2,0.5181858728700626,0.41199659999721894,0.49931382894737963,270
176,Normalized,,,2,0.01,30,1,0.48399781716805396,0.3776693253379232,0.46727709628061154,270
177,Normalized,,,2,0.01,30,2,0.5205288133920445,0.4134258614012752,0.5013694281607576,270
178,Normalized,,,2,0.01,45,1,0.4889217435271675,0.38219617336596623,0.47180528135845623,270
179,Normalized,,,2,0.01,45,2,0.5210208183120938,0.4137257698261836,0.5016238964376346,270
180,Normalized,,,2,0.02,15,1,0.4805673547171338,0.3729165960369851,0.46310905249477863,270
181,Normalized,,,2,0.02,15,2,0.5210184212113871,0.41432810795193326,0.501214809673216,270
182,Normalized,,,2,0.02,30,1,0.483748813178674,0.3767541063946097,0.46701708958749133,270
183,Normalized,,,2,0.02,30,2,0.5211438195421061,0.4138629095198644,0.501724717147664,270
184,Normalized,,,2,0.02,45,1,0.4894076045882878,0.38252520779674626,0.47235461078209245,270
185,Normalized,,,2,0.02,45,2,0.5210208183120938,0.4137255014733654,0.5016332383049458,270
186,Normalized,,,2,0.03,15,1,0.4816739123728834,0.37374293027805916,0.46386685914482656,270
187,Normalized,,,2,0.03,15,2,0.5205264162913379,0.41367372987496875,0.5009195300898439,270
188,Normalized,,,2,0.03,30,1,0.48436389483587927,0.37734416209181604,0.46782810392057445,270
189,Normalized,,,2,0.03,30,2,0.5213886234517774,0.41389554907656184,0.5016944356711697,270
190,Normalized,,,2,0.03,45,1,0.4911198066984526,0.38332337541000616,0.4732635846199173,270
191,Normalized,,,2,0.03,45,2,0.5211426209917527,0.41372445182530065,0.5015684345615739,270
192,Normalized,,,3,0.005,15,1,0.5001660290168125,0.3937243556097878,0.48510773379200095,270
193,Normalized,,,3,0.005,15,2,0.5364216320653877,0.4301846010744412,0.5173356228222319,270
194,Normalized,,,3,0.005,30,1,0.492197997481078,0.3861705393578555,0.4783190554407527,270
195,Normalized,,,3,0.005,30,2,0.5361815468499861,0.43012055679332706,0.5174750327218807,270
196,Normalized,,,3,0.005,45,1,0.48999978338838013,0.3845079999243016,0.47660022699306126,270
197,Normalized,,,3,0.005,45,2,0.5363043969728363,0.4300773831496425,0.5174803034538592,270
198,Normalized,,,3,0.01,15,1,0.5005315881629515,0.3942537048743681,0.48559085891688375,270
199,Normalized,,,3,0.01,15,2,0.5362986308353754,0.43018510511172997,0.5173099933013543,270
200,Normalized,,,3,0.01,30,1,0.4924436977267782,0.3866644956117065,0.4787551216887097,270
201,Normalized,,,3,0.01,30,2,0.5363043969728363,0.4301775785266237,0.5175393304356789,270
202,Normalized,,,3,0.01,45,1,0.4901237564615652,0.38473218013256505,0.4768100136760025,270
203,Normalized,,,3,0.01,45,2,0.5360597441703272,0.42999176601720845,0.517373525237995,270
204,Normalized,,,3,0.02,15,1,0.5010213471823309,0.3943922396669657,0.48557172347660044,270
205,Normalized,,,3,0.02,15,2,0.5365434347450467,0.4303491168493111,0.5174687642163571,270
206,Normalized,,,3,0.02,30,1,0.49342276225830106,0.3873312615579423,0.4793097088569086,270
207,Normalized,,,3,0.02,30,2,0.5361827454003395,0.43012126305852877,0.5174650020375463,270
208,Normalized,,,3,0.02,45,1,0.4912255199159013,0.3858324192455808,0.4776223469076962,270
209,Normalized,,,3,0.02,45,2,0.5359391400410216,0.4299728691264404,0.5173189688945562,270
210,Normalized,,,3,0.03,15,1,0.5021262529662405,0.39517221366486593,0.4866096315169178,270
211,Normalized,,,3,0.03,15,2,0.5367893616050529,0.43048184739900197,0.5176441186977883,270
212,Normalized,,,3,0.03,30,1,0.4939112471273087,0.3879978463389995,0.4798389368111586,270
213,Normalized,,,3,0.03,30,2,0.5363045480799984,0.4301721590991237,0.5174975972924638,270
214,Normalized,,,3,0.03,45,1,0.4917161750855602,0.3862648729913951,0.4780778336099759,270
215,Normalized,,,3,0.03,45,2,0.5359391400410216,0.42999675431873124,0.5173143225834027,270
216,Normalized,,,4,0.005,15,1,0.4858262736137743,0.3784391623362267,0.4737727304015068,270
217,Normalized,,,4,0.005,15,2,0.5357009443617076,0.430745583487509,0.5201237863226367,270
218,Normalized,,,4,0.005,30,1,0.4814058849140051,0.3732353048065854,0.46911090754589874,270
219,Normalized,,,4,0.005,30,2,0.5357045398270182,0.43121819051385846,0.5210393334816579,270
220,Normalized,,,4,0.005,45,1,0.4781273195806011,0.37155792252939646,0.46687291777482265,270
221,Normalized,,,4,0.005,45,2,0.5370589580007993,0.4322051693289043,0.5220338257206993,270
222,Normalized,,,4,0.01,15,1,0.48607107752344547,0.378416458170695,0.47365812268197116,270
223,Normalized,,,4,0.01,15,2,0.5359436533849965,0.43086662204450876,0.520332952229384,270
224,Normalized,,,4,0.01,30,1,0.481649490273323,0.37354955986386684,0.46930396908531946,270
225,Normalized,,,4,0.01,30,2,0.5358274654570121,0.43125078749738793,0.5211123450027657,270
226,Normalized,,,4,0.01,45,1,0.4782458288235244,0.3714671363909535,0.4670110148448138,270
227,Normalized,,,4,0.01,45,2,0.5369360323708054,0.4324371018594326,0.5221506446494486,270
228,Normalized,,,4,0.02,15,1,0.48594215895593545,0.37859259116226696,0.473615919971495,270
229,Normalized,,,4,0.02,15,2,0.5361883060946309,0.4311880620749908,0.5206011132885339,270
230,Normalized,,,4,0.02,30,1,0.4825158114207593,0.37445308110042436,0.47007639130650575,270
231,Normalized,,,4,0.02,30,2,0.5358273899498682,0.43139045472545695,0.521134230027793,270
232,Normalized,,,4,0.02,45,1,0.47898286426755066,0.3721084354802932,0.46749028221533456,270
233,Normalized,,,4,0.02,45,2,0.5368121348047641,0.43251571727432764,0.5221872113756962,270
234,Normalized,,,4,0.03,15,1,0.48643161566811577,0.3794611321409326,0.47447773553516087,270
235,Normalized,,,4,0.03,15,2,0.5366788856642714,0.4317389018282146,0.5209852567556574,270
236,Normalized,,,4,0.03,30,1,0.48239385763393816,0.3747936143391312,0.47046553405228575,270
237,Normalized,,,4,0.03,30,2,0.5363168465691739,0.4315921468106846,0.521329980806876,270
238,Normalized,,,4,0.03,45,1,0.4784956535489148,0.3719722534872929,0.46730993125405096,270
239,Normalized,,,4,0.03,45,2,0.5374257911115607,0.43274935961950745,0.5225376783059825,270
240,Normalized,,,5,0.005,15,1,0.48253338047651084,0.3734680512479239,0.4728177895805694,270
241,Normalized,,,5,0.005,15,2,0.5451268193243533,0.43431878637022214,0.5285407936107562,270
242,Normalized,,,5,0.005,30,1,0.47934676002753446,0.37102892226722295,0.4722075011632132,270
243,Normalized,,,5,0.005,30,2,0.5429345220119048,0.43113845071263246,0.5256264316423226,270
244,Normalized,,,5,0.005,45,1,0.47580692378653017,0.3666851682487884,0.4670019442471987,270
245,Normalized,,,5,0.005,45,2,0.5429354939479523,0.43105326817124745,0.5253651049352605,270
246,Normalized,,,5,0.01,15,1,0.4831466692759087,0.37420332952442614,0.47348143287339306,270
247,Normalized,,,5,0.01,15,2,0.5459838544690365,0.4353193648313651,0.5293516143842601,270
248,Normalized,,,5,0.01,30,1,0.47898382468928274,0.371460031047598,0.47294354852589765,270
249,Normalized,,,5,0.01,30,2,0.543179325921576,0.4312670973254257,0.5258205244148233,270
250,Normalized,,,5,0.01,45,1,0.47653878730767507,0.3673543168103469,0.4677262780857122,270
251,Normalized,,,5,0.01,45,2,0.5428136912682933,0.4310413118208848,0.5253469596028697,270
252,Normalized,,,5,0.02,15,1,0.4841242329498791,0.37586782014484504,0.4752048248281432,270
253,Normalized,,,5,0.02,15,2,0.5463541323094453,0.43620294923708125,0.5300415833614041,270
254,Normalized,,,5,0.02,30,1,0.48008461611469666,0.3727374847640209,0.47415234180374694,270
255,Normalized,,,5,0.02,30,2,0.5434228556808756,0.4314763167813056,0.5260143002545988,270
256,Normalized,,,5,0.02,45,1,0.4778928480952521,0.3685786661075632,0.4692075588233765,270
257,Normalized,,,5,0.02,45,2,0.542934295397599,0.4311577993313076,0.5253989020094469,270
258,Normalized,,,5,0.03,15,1,0.48473519003451937,0.37599968065828254,0.4756382820270564,270
259,Normalized,,,5,0.03,15,2,0.5457404758168993,0.4365300051877211,0.5301739170447205,270
260,Normalized,,,5,0.03,30,1,0.4808230665093129,0.37373607145747884,0.47499222426374194,270
261,Normalized,,,5,0.03,30,2,0.5435460080180501,0.4316145680251321,0.526142708660912,270
262,Normalized,,,5,0.03,45,1,0.4783811817642228,0.3689484920615437,0.4697104998740165,270
263,Normalized,,,5,0.03,45,2,0.5430541542980377,0.4313764834239019,0.5256653955447133,270
264,Normalized,,,6,0.005,15,1,0.4848956376756174,0.3725636465084553,0.47382272768699385,270
265,Normalized,,,6,0.005,15,2,0.5410911970328354,0.4277775960457798,0.5263018643709737,270
266,Normalized,,,6,0.005,30,1,0.47139068101621195,0.3596479041160895,0.4615334686595598,270
267,Normalized,,,6,0.005,30,2,0.5403565586895158,0.4247077374644269,0.5234554474426103,270
268,Normalized,,,6,0.005,45,1,0.4729922240431043,0.35967098485542703,0.461432546429468,270
269,Normalized,,,6,0.005,45,2,0.5401160200597529,0.42454348301879063,0.5232868675042032,270
270,Normalized,,,6,0.01,15,1,0.48733678759165944,0.374905345852823,0.4761016553675259,270
271,Normalized,,,6,0.01,15,2,0.5415805781449973,0.4281858249813383,0.5266389840925723,270
272,Normalized,,,6,0.01,30,1,0.47200770645263734,0.35980583103887664,0.4618304443503751,270
273,Normalized,,,6,0.01,30,2,0.5407266097298691,0.4250082085294177,0.52378460263399,270
274,Normalized,,,6,0.01,45,1,0.47348198296960897,0.3597305926609665,0.4615081755763035,270
275,Normalized,,,6,0.01,45,2,0.540974178154771,0.4251280595204058,0.5237969778744362,270
276,Normalized,,,6,0.02,15,1,0.4886930187727626,0.37412681820135835,0.47502327297518443,270
277,Normalized,,,6,0.02,15,2,0.5412128485124574,0.42794511296778415,0.5261468999945169,270
278,Normalized,,,6,0.02,30,1,0.4723791827505247,0.3603909811855016,0.46246702735777434,270
279,Normalized,,,6,0.02,30,2,0.5406058544934014,0.4250389044776387,0.5238673745368428,270
280,Normalized,,,6,0.02,45,1,0.4743387914071116,0.360572899028848,0.4622831307224108,270
281,Normalized,,,6,0.02,45,2,0.5414649089244484,0.4256267563679792,0.5243234315141516,270
282,Normalized,,,6,0.03,15,1,0.48955395178283023,0.374064680308271,0.47495332375491595,270
283,Normalized,,,6,0.03,15,2,0.5410935185335236,0.4281064016131168,0.5261210771616626,270
284,Normalized,,,6,0.03,30,1,0.4731108950716327,0.36124182918546044,0.4633233529524913,270
285,Normalized,,,6,0.03,30,2,0.5414616154877128,0.42553060972888235,0.5244012857644929,270
286,Normalized,,,6,0.03,45,1,0.474951627163647,0.3613351051613339,0.4628149289518058,270
287,Normalized,,,6,0.03,45,2,0.5413431062447895,0.42543778154749523,0.5241721574650902,270
288,tfidf,,,1,0.005,15,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
289,tfidf,,,1,0.005,15,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
290,tfidf,,,1,0.005,30,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
291,tfidf,,,1,0.005,30,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
292,tfidf,,,1,0.005,45,1,0.3699406151633455,0.2636184105754814,0.34357806374953725,270
293,tfidf,,,1,0.005,45,2,0.4085498457431421,0.29839390853680525,0.3811956444183095,270
