"person";"skill";"category"
"665";".NET Compact Framework";".NET Frameworks und Tools"
"665";"Mono";".NET Frameworks und Tools"
"665";"Windows Forms";".NET Frameworks und Tools"
"665";"Windows Presentation Foundation (WPF)";".NET Frameworks und Tools"
"665";"Silverlight";".NET Frameworks und Tools"
"665";"Windows Communication Foundation (WCF)";".NET Frameworks und Tools"
"665";"Windows Identity Foundation (WIF)";".NET Frameworks und Tools"
"665";"Windows Workflow Foundation (WF)";".NET Frameworks und Tools"
"665";"ASP.NET";".NET Frameworks und Tools"
"665";"ASP.NET MVC-Framework";".NET Frameworks und Tools"
"665";"ADO.NET";".NET Frameworks und Tools"
"665";"Entity Framework";".NET Frameworks und Tools"
"665";"LINQ";".NET Frameworks und Tools"
"665";"Microsoft Enterprise Library";".NET Frameworks und Tools"
"665";"BizTalk";".NET Frameworks und Tools"
"665";"NHibernate";".NET Frameworks und Tools"
"665";"NUnit";".NET Frameworks und Tools"
"665";"Team Developer";"Umgebungen"
"665";"Angular Generalist";"JavaScript Frameworks"
"665";"jQuery";"Webentwicklung"
"665";"XML/XSL";"Standards"
"665";"SOAP";"Standards"
"665";"WML";"Standards"
"665";"CORBA";"Standards"
"665";"SSL";"Standards"
"665";"TCP/IP";"Standards"
"665";"Bugzilla";"Issue Management"
"665";"Mantis";"Issue Management"
"665";"Terminalserver";"Server"
"665";"Internet Information Services (IIS)";"Applikationsserver"
"665";"UML";"Technik/Tools"
"665";"Public Key Infrastructures (PKI)";"Technik/Tools"
"665";"ActiveX";"Technik/Tools"
"665";"Governikus";"Technik/Tools"
"665";"PowerShell";"Technik/Tools"
"665";"Service Oriented Architecture (SOA)";"Technik/Tools"
"665";"HTML";"Webentwicklung"
"665";"HTML5";"Webentwicklung"
"665";"xHTML";"Webentwicklung"
"665";"Ajax";"Webentwicklung"
"665";"JSON";"Webentwicklung"
"665";"TYPO3 Generalist";"TYPO3"
"665";"Sitecore";"CMS"
"665";"CVS";"CI/CD, Build- und Versionskontrollsysteme"
"665";"Visual Source Safe";"CI/CD, Build- und Versionskontrollsysteme"
"665";"Cruise Control.NET";"CI/CD, Build- und Versionskontrollsysteme"
"665";"TeamCity";"CI/CD, Build- und Versionskontrollsysteme"
"665";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"665";"Crystal Reports";"Produkterfahrung"
"665";"Adobe Premiere";"Produkterfahrung"
"665";"UltraDev";"Produkterfahrung"
"665";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"665";"Test Driven Development (TDD)";"Methoden und Praktiken"
"665";"Objektrelationale Abbildung (ORM)";"Methoden und Praktiken"
"665";"Continuous Integration (CI)";"Methoden und Praktiken"
"665";"Qualitätsmanagement";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"Anforderungsanalyse";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"Dokumentation";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"Softwaretests";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"Softwareeinführung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"665";"ITIL";"Projektmanagement / Vorgehensmodelle"
"665";"Rational Unified Process (RUP)";"Projektmanagement / Vorgehensmodelle"
"665";"V-Modell";"Projektmanagement / Vorgehensmodelle"
"665";"BPMN";"BPM (Business Process Modelling)"
"665";"Prozessmanagement";"Beratung"
"665";"Management Consulting";"Beratung"
"665";"SAP";"ERP"
"665";"Dynamics NAV/Navision";"ERP"
"665";"Oracle Warehouse";"Data Warehouse / Business Intelligence"
"665";"Englisch";"Sprachen"
"665";"Französisch";"Sprachen"
"665";"SharePoint";"Technik/Tools"
"665";"JavaScript";"Programmiersprachen / Scriptsprachen"
"665";"CSS";"Webentwicklung"
"665";"SQL";"Datenbank"
"665";"Projektmanagement";"Projektmanagement / Vorgehensmodelle"
"665";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"665";"JIRA";"Issue Management"
"665";"PHP";"Webentwicklung"
"665";"MS Exchange";"Dienste"
"665";"Subversion";"CI/CD, Build- und Versionskontrollsysteme"
"665";"Visual Studio";"Umgebungen"
"676";"HTML";"Webentwicklung"
"676";"HTML5";"Webentwicklung"
"676";"Ubuntu";"Betriebssystem"
"676";"Windows 10";"Betriebssystem"
"676";"Windows 7";"Betriebssystem"
"676";"Windows 8";"Betriebssystem"
"676";"Windows Vista";"Betriebssystem"
"676";"B2B";"Branchenerfahrung"
"676";"B2C";"Branchenerfahrung"
"676";"Finance";"Branchenerfahrung"
"676";"Touristik";"Branchenerfahrung"
"676";"Versicherungen";"Branchenerfahrung"
"676";"Redmine";"Issue Management"
"676";"TYPO3 Generalist";"TYPO3"
"676";"CouchDB";"Datenbank"
"676";"MySQL";"Datenbank"
"676";"SQL-Scripte";"Datenbank"
"676";"FileZilla";"Dienste"
"676";"Teamviewer";"Dienste"
"676";"vnc";"Dienste"
"676";"Anforderungsanalyse";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"676";"Dokumentation";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"676";"Implementierung";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"676";"Qualitätsmanagement";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"676";"Softwaredesign/-architektur";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"676";"Adobe Flash";"Grafik/Design"
"676";"Adobe Indesign";"Grafik/Design"
"676";"Statische Codeanalyse";"Methoden und Praktiken"
"676";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"676";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"676";"Microsoft Office";"Produkterfahrung"
"676";"Microsoft Teams";"Produkterfahrung"
"676";"Adobe Premiere";"Produkterfahrung"
"676";"After Effects";"Produkterfahrung"
"676";"Dreamweaver";"Produkterfahrung"
"676";"Fireworks";"Produkterfahrung"
"676";"OpenOffice / LibreOffice";"Produkterfahrung"
"676";"TypoScript";"Programmiersprachen / Scriptsprachen"
"676";"KANBAN";"Projektmanagement / Vorgehensmodelle"
"676";"Wasserfallmodel";"Projektmanagement / Vorgehensmodelle"
"676";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"676";"Confluence";"Sonstige"
"676";"Requirements Engineering";"Einsatzfelder / Erfahrungen / Schwerpunkte"
"676";"Englisch";"Sprachen"
"676";"Französisch";"Sprachen"
"676";"XML/XSL";"Standards"
"676";"Fluid Templates";"TYPO3"
"676";"IntelliJ(Idea)";"Umgebungen"
"676";"PhpStorm";"Umgebungen"
"676";"Pimcore";"Umgebungen"
"676";"Ultra Edit";"Umgebungen"
"676";"Workbench";"Umgebungen"
"676";"Adobe Illustrator";"UX/UI Tools"
"676";"Adobe InDesign";"UX/UI Tools"
"676";"Invision";"UX/UI Tools"
"676";"Sketch";"UX/UI Tools"
"676";"Ajax";"Webentwicklung"
"676";"jQuery";"Webentwicklung"
"676";"JSON";"Webentwicklung"
"676";"Symfony";"PHP"
"676";"Twig";"Sonstige"
"676";"Less";"Sonstige"
"676";"Patternlab";"Sonstige"
"676";"Türkisch";"Sprachen"
"676";"Vue.js";"Webentwicklung"
"676";"Handlebars";"Sonstige"
"676";"Mustache";"Sonstige"
"676";"Pimcore";"Umgebungen"
"676";"Gitlab";"CI/CD, Build- und Versionskontrollsysteme"
"676";"Jenkins";"CI/CD, Build- und Versionskontrollsysteme"
"676";"Nuxt";"Sonstige"
"676";"JavaScript";"Programmiersprachen / Scriptsprachen"
"676";"CSS";"Webentwicklung"
"676";"SQL";"Datenbank"
"676";"TYPO3";"CMS"
"676";"MariaDB";"Datenbank"
"676";"Projektmanagement";"Projektmanagement / Vorgehensmodelle"
"676";"Anforderungsmanagement";"Projektmanagement / Vorgehensmodelle"
"676";"SCRUM";"Projektmanagement / Vorgehensmodelle"
"676";"JIRA";"Issue Management"
"676";"PHP";"Webentwicklung"
"676";"Magento";"Webentwicklung"
"676";"SCSS";"Webentwicklung"
"676";"Bootstrap";"Webentwicklung"
"676";"Cypress";"Webentwicklung"
"676";"Gitlab CI";"CI/CD, Build- und Versionskontrollsysteme"
"677";"Windows NT/2000/XP";"Betriebssystem"
"677";"SUSE Linux";"Betriebssystem"
"677";"MAC OS 7/8/9";"Betriebssystem"
"677";"MAC OS X";"Betriebssystem"
"677";"Windows Vista";"Betriebssystem"
"677";"Windows 7";"Betriebssystem"
"677";"Windows 8";"Betriebssystem"
"677";"Windows Server 2003";"Betriebssystem"
"677";"Windows Server 2008";"Betriebssystem"
"677";"Windows Server 2008 R2 /2012";"Betriebssystem"
"677";"Windows Server 2012 R2";"Betriebssystem"
"677";"Windows Phone 7";"Betriebssystem"
"677";"Windows Small Business Server";"Betriebssystem"
"677";"iOS";"Betriebssystem"
"677";"Android";"Betriebssystem"
"677";"Apple Mac OS X Server";"Betriebssystem"
"677";"BlackBerry OS";"Betriebssystem"
"677";"Microsoft SQL Server";"Datenbank"
"677";"SAP DB";"Datenbank"
"677";"Oracle";"Datenbank"
"677";"MySQL";"Datenbank"
"677";"Microsoft Access";"Datenbank"
"677";"MongoDB";"Datenbank"
"677";"Java";"Programmiersprachen / Scriptsprachen"
"677";"C/C++";"Programmiersprachen / Scriptsprachen"
"677";"C#";"Programmiersprachen / Scriptsprachen"
"677";"VB.NET";"Programmiersprachen / Scriptsprachen"
"677";"VB/VBA";"Programmiersprachen / Scriptsprachen"
"677";"Python";"Programmiersprachen / Scriptsprachen"
"677";"Ruby";"Programmiersprachen / Scriptsprachen"
"677";"Pascal";"Programmiersprachen / Scriptsprachen"
"677";"Entwurfsmuster";"Entwicklung"
"677";"Access";"Entwicklung"
"677";"ASP Generalist";".NET Frameworks und Tools"
"677";"Swing";"Java Frameworks"
"677";"Java EE";"Java Frameworks"
"677";"JUnit";"Java Frameworks"
"677";"Servlet/JSP";"Java Frameworks"
"677";"Swing";"Java Frameworks"
"677";"SWT";"Java Frameworks"
"677";"Google Web Toolkit";"Java Frameworks"
"677";".NET Framework";".NET Frameworks und Tools"
"677";"Windows Forms";".NET Frameworks und Tools"
"677";"Windows Presentation Foundation (WPF)";".NET Frameworks und Tools"
"677";"Silverlight";".NET Frameworks und Tools"
"677";"ASP.NET";".NET Frameworks und Tools"
"677";"ASP.NET MVC-Framework";".NET Frameworks und Tools"
"677";"ASP.NET WebAPI";".NET Frameworks und Tools"
"677";"ADO.NET";".NET Frameworks und Tools"
"677";"Entity Framework";".NET Frameworks und Tools"
"677";"LINQ";".NET Frameworks und Tools"
"677";"BizTalk";".NET Frameworks und Tools"
"677";"Sharepoint Entwicklung";".NET Frameworks und Tools"
"677";"NUnit";".NET Frameworks und Tools"
"677";"NetBeans";"Umgebungen"
"677";"Ultra Edit";"Umgebungen"
"677";"Workbench";"Umgebungen"
"677";"IntelliJ(Idea)";"Umgebungen"
"677";"PhpStorm";"Umgebungen"
"677";"Node.js";"JavaScript Frameworks"
"677";"Angular Generalist";"JavaScript Frameworks"
"677";"jQuery";"Webentwicklung"
"677";"XML/XSL";"Standards"
"677";"SOAP";"Standards"
"677";"SSL";"Standards"
"677";"TCP/IP";"Standards"
"677";"Tomcat";"Applikationsserver"
"677";"Apache";"Applikationsserver"
"677";"Internet Information Services (IIS)";"Applikationsserver"
"677";"Teamviewer";"Dienste"
"677";"vnc";"Dienste"
"677";"FileZilla";"Dienste"
"677";"UML";"Technik/Tools"
"677";"DirectX";"Technik/Tools"
"677";"PowerShell";"Technik/Tools"
"677";"HTML";"Webentwicklung"
"677";"HTML5";"Webentwicklung"
"677";"xHTML";"Webentwicklung"
"677";"Ajax";"Webentwicklung"
"677";"PHP/Horde";"Webentwicklung"
"677";"JSON";"Webentwicklung"
"677";"TYPO3 Generalist";"TYPO3"
"677";"TypoScript";"Programmiersprachen / Scriptsprachen"
"677";"Extensions";"TYPO3"
"677";"Sitecore";"CMS"
"677";"Visual Source Safe";"CI/CD, Build- und Versionskontrollsysteme"
"677";"Team Foundation Server (TF Server)";"CI/CD, Build- und Versionskontrollsysteme"
"677";"TeamCity";"CI/CD, Build- und Versionskontrollsysteme"
"677";"GIT";"CI/CD, Build- und Versionskontrollsysteme"
"677";"Crystal Reports";"Produkterfahrung"
"677";"Dreamweaver";"Produkterfahrung"
"677";"Shockwave";"Produkterfahrung"
"677";"OpenOffice / LibreOffice";"Produkterfahrung"
"677";"Adobe Indesign";"Grafik/Design"
"677";"Adobe Flash";"Grafik/Design"
"677";"GIMP";"Grafik/Design"
"677";"Unit Tests (Komponententests)";"Methoden und Praktiken"
"677";"Test Driven Development (TDD)";"Methoden und Praktiken"
"677";"Design Pattern";"Software Craftmanship"
"677";"Dependency Injection";"Methoden und Praktiken"
