,data_representations,K1,B,factors,regularization,iterations,precision_at_k,map_at_k
373,bm25,100.0,0.75,15,0.01,15,0.4944937808131534,0.3886586493905245
374,bm25,100.0,0.75,15,0.01,30,0.4831153325180336,0.37587381221566124
375,bm25,100.0,0.75,15,0.02,10,0.47169861117914724,0.3686393880791403
376,bm25,100.0,0.75,15,0.02,15,0.4858864903237321,0.3815623809311922
377,bm25,100.0,0.75,15,0.02,30,0.4758164667954222,0.36956061077678704
378,bm25,100.0,1.0,3,0.005,10,0.47435156234086795,0.3684659224860062
379,bm25,100.0,1.0,3,0.005,15,0.4664805831431563,0.3585059513656295
380,bm25,100.0,1.0,3,0.005,30,0.42475819243150176,0.3205828241979213
381,bm25,100.0,1.0,3,0.01,10,0.475759799834643,0.36955065724939873
382,bm25,100.0,1.0,3,0.01,15,0.46767100265277345,0.3589613407956748
383,bm25,100.0,1.0,3,0.01,30,0.4254707689538657,0.32014029850161113
384,bm25,100.0,1.0,3,0.02,10,0.4736252482176163,0.36893941359614724
385,bm25,100.0,1.0,3,0.02,15,0.467438466295284,0.3606821937791642
386,bm25,100.0,1.0,3,0.02,30,0.42488193802285323,0.3229097008111575
387,bm25,100.0,1.0,6,0.005,10,0.481187598765092,0.3793785386930093
388,bm25,100.0,1.0,6,0.005,15,0.4912529810977677,0.388412901549019
389,bm25,100.0,1.0,6,0.005,30,0.4619941204657053,0.35677770410382836
390,bm25,100.0,1.0,6,0.01,10,0.47823928287982,0.37626191129532605
391,bm25,100.0,1.0,6,0.01,15,0.4906558620550542,0.3875591564652108
392,bm25,100.0,1.0,6,0.01,30,0.46081879127469944,0.3563468694619722
393,bm25,100.0,1.0,6,0.02,10,0.47062007469895767,0.3687955435411031
394,bm25,100.0,1.0,6,0.02,15,0.48648557855333,0.38211818938241976
395,bm25,100.0,1.0,6,0.02,30,0.4637561544547257,0.3584842629290503
396,bm25,100.0,1.0,7,0.005,10,0.4798589840785105,0.3759831059850643
397,bm25,100.0,1.0,7,0.005,15,0.4853087566113681,0.3793380402564804
398,bm25,100.0,1.0,7,0.005,30,0.46002967741317546,0.3567249827653763
399,bm25,100.0,1.0,7,0.01,10,0.47751358303818064,0.3739107216615153
400,bm25,100.0,1.0,7,0.01,15,0.48284952015473415,0.37739215227136097
401,bm25,100.0,1.0,7,0.01,30,0.46003102595557327,0.35599974070433427
402,bm25,100.0,1.0,7,0.02,10,0.4741032781230052,0.3709372171966902
403,bm25,100.0,1.0,7,0.02,15,0.47945695699254853,0.37379712390971676
404,bm25,100.0,1.0,7,0.02,30,0.4610767352161734,0.3581117005317888
405,bm25,100.0,1.0,8,0.005,10,0.47867016138469154,0.3717432656733456
406,bm25,100.0,1.0,8,0.005,15,0.480186358280395,0.3757968188629005
407,bm25,100.0,1.0,8,0.005,30,0.4656313581666275,0.3588900353682843
408,bm25,100.0,1.0,8,0.01,10,0.47375054188685145,0.36802796332550686
409,bm25,100.0,1.0,8,0.01,15,0.4761869866474829,0.3714516718885302
410,bm25,100.0,1.0,8,0.01,30,0.46480729380066227,0.3583149033897865
411,bm25,100.0,1.0,8,0.02,10,0.4704645232992557,0.3651316408123307
412,bm25,100.0,1.0,8,0.02,15,0.47327030227462397,0.36715527021250327
413,bm25,100.0,1.0,8,0.02,30,0.4608044934145875,0.3541940617961416
414,bm25,100.0,1.0,9,0.005,10,0.4836847744043863,0.3800036207052987
415,bm25,100.0,1.0,9,0.005,15,0.49566483934411226,0.39177103959843673
416,bm25,100.0,1.0,9,0.005,30,0.48266054406838954,0.374609219871627
417,bm25,100.0,1.0,9,0.01,10,0.48226911192467536,0.3777943299060901
418,bm25,100.0,1.0,9,0.01,15,0.49426163871498474,0.388953613649541
419,bm25,100.0,1.0,9,0.01,30,0.4791420628387672,0.3720998235743151
420,bm25,100.0,1.0,9,0.02,10,0.4727663157133997,0.36975667523432537
421,bm25,100.0,1.0,9,0.02,15,0.4863907574454651,0.38154000893172246
422,bm25,100.0,1.0,9,0.02,30,0.4730107722088655,0.3670751727577585
423,bm25,100.0,1.0,10,0.005,10,0.4796008381283823,0.37523592536418293
424,bm25,100.0,1.0,10,0.005,15,0.48953160880981433,0.3840224352209179
425,bm25,100.0,1.0,10,0.005,30,0.4777441610423973,0.37176585638772797
426,bm25,100.0,1.0,10,0.01,10,0.47596719107457747,0.3712709181893964
427,bm25,100.0,1.0,10,0.01,15,0.4846280237259843,0.380564685079351
428,bm25,100.0,1.0,10,0.01,30,0.474903501145545,0.3701077295710961
429,bm25,100.0,1.0,10,0.02,10,0.47140147387696274,0.3676891137660829
430,bm25,100.0,1.0,10,0.02,15,0.48181194297024266,0.3767998367548771
431,bm25,100.0,1.0,10,0.02,30,0.4700757279946801,0.366748022890704
432,bm25,100.0,1.0,15,0.005,10,0.48307002366494106,0.37929845852915567
433,bm25,100.0,1.0,15,0.005,15,0.49955401296939916,0.3931612420364832
434,bm25,100.0,1.0,15,0.005,30,0.48662320665964576,0.3809460940276394
435,bm25,100.0,1.0,15,0.01,10,0.47955965196355094,0.37507149628485614
436,bm25,100.0,1.0,15,0.01,15,0.494257857588735,0.38870610810537365
437,bm25,100.0,1.0,15,0.01,30,0.48241717868800194,0.37544473614970186
438,bm25,100.0,1.0,15,0.02,10,0.47158422858293997,0.3683970426353303
439,bm25,100.0,1.0,15,0.02,15,0.48565292460254267,0.38120763104077404
440,bm25,100.0,1.0,15,0.02,30,0.4759351169770271,0.36980152706621244
441,bm25,120.0,0.75,3,0.005,10,0.4743538202085961,0.3684912855051193
442,bm25,120.0,0.75,3,0.005,15,0.4674212989840793,0.35892686999998535
443,bm25,120.0,0.75,3,0.005,30,0.4246326702223813,0.32061917938938533
444,bm25,120.0,0.75,3,0.01,10,0.475875722451399,0.36984225542860977
445,bm25,120.0,0.75,3,0.01,15,0.4670844133459616,0.35873312124714574
446,bm25,120.0,0.75,3,0.01,30,0.42535415319879866,0.32049825670763443
447,bm25,120.0,0.75,3,0.02,10,0.4743355754609347,0.3691668164294758
448,bm25,120.0,0.75,3,0.02,15,0.4656696297115278,0.3597127394086261
449,bm25,120.0,0.75,3,0.02,30,0.4258245377718911,0.32359439911531773
450,bm25,120.0,0.75,6,0.005,10,0.4815400751708111,0.37976918755678135
451,bm25,120.0,0.75,6,0.005,15,0.4907832824088153,0.3882867432349234
452,bm25,120.0,0.75,6,0.005,30,0.46175973403633197,0.3563541565102869
453,bm25,120.0,0.75,6,0.01,10,0.4781246136066343,0.37652498738722573
454,bm25,120.0,0.75,6,0.01,15,0.49054163375192184,0.3871273639949353
455,bm25,120.0,0.75,6,0.01,30,0.4610500665030998,0.35644321369027876
456,bm25,120.0,0.75,6,0.02,10,0.4706180512834422,0.36903776896010987
457,bm25,120.0,0.75,6,0.02,15,0.4871910969332064,0.38281654222270145
458,bm25,120.0,0.75,6,0.02,30,0.4623470636277059,0.3575769880041307
459,bm25,120.0,0.75,7,0.005,10,0.4804453063080486,0.3764058772347697
460,bm25,120.0,0.75,7,0.005,15,0.4856606122523952,0.3802000323994713
461,bm25,120.0,0.75,7,0.005,30,0.460265673011213,0.3567463630123774
462,bm25,120.0,0.75,7,0.01,10,0.47786722295182155,0.37420717073419907
463,bm25,120.0,0.75,7,0.01,15,0.482966196469234,0.37743795378710304
464,bm25,120.0,0.75,7,0.01,30,0.45956387705116486,0.355813218609942
465,bm25,120.0,0.75,7,0.02,10,0.47398451460805335,0.3708563223044784
466,bm25,120.0,0.75,7,0.02,15,0.4795690882953766,0.3733063161733531
467,bm25,120.0,0.75,7,0.02,30,0.4613090736445046,0.3587533754197355
468,bm25,120.0,0.75,8,0.005,10,0.47820344955234295,0.3711961350940067
469,bm25,120.0,0.75,8,0.005,15,0.48042338445330246,0.3757196490633851
470,bm25,120.0,0.75,8,0.005,30,0.4655187630685377,0.3585410368711356
471,bm25,120.0,0.75,8,0.01,10,0.4742216853975251,0.36813715869494634
472,bm25,120.0,0.75,8,0.01,15,0.4770113525994425,0.37218180288281205
473,bm25,120.0,0.75,8,0.01,30,0.464918291544274,0.3585802672771262
474,bm25,120.0,0.75,8,0.02,10,0.46999497056871126,0.3650306406616621
475,bm25,120.0,0.75,8,0.02,15,0.47362242176742103,0.36722403351843236
476,bm25,120.0,0.75,8,0.02,30,0.46198361969070645,0.354858158718227
477,bm25,120.0,0.75,9,0.005,10,0.483803267616561,0.3802121838761442
478,bm25,120.0,0.75,9,0.005,15,0.49684079829649885,0.3925268233946665
479,bm25,120.0,0.75,9,0.005,30,0.4831281158083319,0.3749678149386103
480,bm25,120.0,0.75,9,0.01,10,0.4817973618858356,0.3774102249839952
481,bm25,120.0,0.75,9,0.01,15,0.4943773548139,0.3890898318153183
482,bm25,120.0,0.75,9,0.01,30,0.4791454378915102,0.3720307964230968
483,bm25,120.0,0.75,9,0.02,10,0.47347048756521204,0.3703941430817194
484,bm25,120.0,0.75,9,0.02,15,0.4858023480154749,0.38113780998665103
485,bm25,120.0,0.75,9,0.02,30,0.47301231222941437,0.36716140770100714
486,bm25,120.0,0.75,10,0.005,10,0.47983532633093207,0.3755026149238681
487,bm25,120.0,0.75,10,0.005,15,0.49023688804678905,0.3841438032496739
488,bm25,120.0,0.75,10,0.005,30,0.4780964902785387,0.37259461880912703
489,bm25,120.0,0.75,10,0.01,10,0.4755022308897818,0.37125491644966174
490,bm25,120.0,0.75,10,0.01,15,0.48474311906020756,0.3801811983541067
491,bm25,120.0,0.75,10,0.01,30,0.4739673876502232,0.36988621621351075
492,bm25,120.0,0.75,10,0.02,10,0.4717535132106221,0.368410985785483
493,bm25,120.0,0.75,10,0.02,15,0.4819261222741128,0.37683333539088115
494,bm25,120.0,0.75,10,0.02,30,0.47030699999757697,0.36653536033540285
495,bm25,120.0,0.75,15,0.005,10,0.48365612957678616,0.3797636008390876
496,bm25,120.0,0.75,15,0.005,15,0.499553090488039,0.3924255995394764
497,bm25,120.0,0.75,15,0.005,30,0.4861576909602799,0.3807781051110002
498,bm25,120.0,0.75,15,0.01,10,0.47909147248427264,0.3745849402941511
499,bm25,120.0,0.75,15,0.01,15,0.49402477526251215,0.38819544973438863
500,bm25,120.0,0.75,15,0.01,30,0.48370635229200054,0.3762362815700516
501,bm25,120.0,0.75,15,0.02,10,0.4717009016719363,0.3687561791410344
502,bm25,120.0,0.75,15,0.02,15,0.48612220703031,0.3817263353567544
503,bm25,120.0,0.75,15,0.02,30,0.4759292090630898,0.3694454313537585
504,bm25,120.0,1.0,3,0.005,10,0.4742331166627701,0.3680307877762351
505,bm25,120.0,1.0,3,0.005,15,0.4674221262666121,0.35889117897378603
506,bm25,120.0,1.0,3,0.005,30,0.4260499775906469,0.3215043464178016
507,bm25,120.0,1.0,3,0.01,10,0.47551828142397756,0.369276330329323
508,bm25,120.0,1.0,3,0.01,15,0.4676666217340288,0.35918428062027347
509,bm25,120.0,1.0,3,0.01,30,0.42499484987730113,0.3202039797133538
510,bm25,120.0,1.0,3,0.02,10,0.47398317264000445,0.36928256366927437
511,bm25,120.0,1.0,3,0.02,15,0.46532166836877503,0.3600197792997302
512,bm25,120.0,1.0,3,0.02,30,0.42535524231876776,0.32306210775688776
513,bm25,120.0,1.0,6,0.005,10,0.48130491544398896,0.37973555521591235
514,bm25,120.0,1.0,6,0.005,15,0.4911386590609933,0.38851812152903625
515,bm25,120.0,1.0,6,0.005,30,0.46258224858189606,0.3567055466473207
516,bm25,120.0,1.0,6,0.01,10,0.4783635581963773,0.37669974535157136
517,bm25,120.0,1.0,6,0.01,15,0.49042414318024513,0.38696783045018246
518,bm25,120.0,1.0,6,0.01,30,0.46092464137646666,0.3560550315141814
519,bm25,120.0,1.0,6,0.02,10,0.47038531820796453,0.368268610644978
520,bm25,120.0,1.0,6,0.02,15,0.48648248037771297,0.3824347863084084
521,bm25,120.0,1.0,6,0.02,30,0.46211341129637146,0.35737262621461385
522,bm25,120.0,1.0,7,0.005,10,0.4800906325940343,0.37620237560238895
523,bm25,120.0,1.0,7,0.005,15,0.48519110048157865,0.37981360414806176
524,bm25,120.0,1.0,7,0.005,30,0.46038162825303,0.35676802194531243
525,bm25,120.0,1.0,7,0.01,10,0.4769280341060913,0.37356737735694184
526,bm25,120.0,1.0,7,0.01,15,0.4831972782051498,0.37752553415095
527,bm25,120.0,1.0,7,0.01,30,0.46085446096816385,0.3565423096162317
528,bm25,120.0,1.0,7,0.02,10,0.47469133386557694,0.37110181814679327
529,bm25,120.0,1.0,7,0.02,15,0.47910194382764154,0.3733418404843554
530,bm25,120.0,1.0,7,0.02,30,0.46130595586918266,0.3587743278671254
531,bm25,120.0,1.0,8,0.005,10,0.47785217250511014,0.3709261999265238
532,bm25,120.0,1.0,8,0.005,15,0.48042117734515466,0.3762884231345508
533,bm25,120.0,1.0,8,0.005,30,0.46516009985742146,0.3585915522425399
534,bm25,120.0,1.0,8,0.01,10,0.47503921907052726,0.36855464348457306
535,bm25,120.0,1.0,8,0.01,15,0.47583761821723325,0.37138731032753775
536,bm25,120.0,1.0,8,0.01,30,0.46480286655901065,0.3583673964826595
537,bm25,120.0,1.0,8,0.02,10,0.470696843339052,0.3651211538079247
538,bm25,120.0,1.0,8,0.02,15,0.4743290656669793,0.367683831850861
539,bm25,120.0,1.0,8,0.02,30,0.46174616947109504,0.35440650006711333
540,bm25,120.0,1.0,9,0.005,10,0.48309659552861517,0.38003698068907255
541,bm25,120.0,1.0,9,0.005,15,0.4966063415078402,0.392455828445068
542,bm25,120.0,1.0,9,0.005,30,0.48359712135897315,0.37523397039083256
543,bm25,120.0,1.0,9,0.01,10,0.4819192927245199,0.3775622087481293
544,bm25,120.0,1.0,9,0.01,15,0.4941437253077742,0.38897098198149926
545,bm25,120.0,1.0,9,0.01,30,0.4796150134472632,0.37257053741329377
546,bm25,120.0,1.0,9,0.02,10,0.47358697696157626,0.37090538206151724
547,bm25,120.0,1.0,9,0.02,15,0.48556973928436664,0.3810758289887112
548,bm25,120.0,1.0,9,0.02,30,0.47324732156115523,0.36766667739542763
549,bm25,120.0,1.0,10,0.005,10,0.47924643471714495,0.37521273022489116
550,bm25,120.0,1.0,10,0.005,15,0.4894172671733351,0.38362188641021505
551,bm25,120.0,1.0,10,0.005,30,0.47774311744217135,0.37226494917440733
552,bm25,120.0,1.0,10,0.01,10,0.47585165987946426,0.3712020944795416
553,bm25,120.0,1.0,10,0.01,15,0.4852117115751674,0.380846947600194
554,bm25,120.0,1.0,10,0.01,30,0.47443882106337887,0.36966488008932064
555,bm25,120.0,1.0,10,0.02,10,0.4709314279515991,0.3675664930288681
556,bm25,120.0,1.0,10,0.02,15,0.48228149570078716,0.3770482175081825
557,bm25,120.0,1.0,10,0.02,30,0.4703162028051196,0.3666581446789718
558,bm25,120.0,1.0,15,0.005,10,0.48295229395036265,0.37910156183354976
559,bm25,120.0,1.0,15,0.005,15,0.49967296997683575,0.39325611281806616
560,bm25,120.0,1.0,15,0.005,30,0.4860348298547166,0.3805042371457655
561,bm25,120.0,1.0,15,0.01,10,0.47932343883665035,0.3749514041410569
562,bm25,120.0,1.0,15,0.01,15,0.49413966407889476,0.3882905792523467
563,bm25,120.0,1.0,15,0.01,30,0.4833528465225815,0.37606511132340087
564,bm25,120.0,1.0,15,0.02,10,0.4714656715858288,0.36840868906826796
565,bm25,120.0,1.0,15,0.02,15,0.4852980983557714,0.38113429276522215
566,bm25,120.0,1.0,15,0.02,30,0.47605509475948116,0.3696816025623461
